indicator_code,country_code,country_name,year,query_type,prompt_type,gt_value,gt_year,gt_latest_year,gt_latest_value,c_extracted_value,c_extracted_year,c_refused,c_response_full,c_tokens_input,c_tokens_output,c_latency_ms,c_n_tool_calls,c_tool_error,er_c,ya_c,va_c,eqa_c,hall_c,c_cost_usd
NT_ANT_WAZ_NE2,GBR,United Kingdom,2018,POSITIVE,direct,,,,,0.5,2018.0,False,"Perfect! I found the data for UNICEF indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for United Kingdom (GBR) in 2018. Looking at the data, I can see multiple series with different breakdowns by sex and age groups, but they all show the same value.

The exact value for UNICEF indicator NT_ANT_WAZ_NE2 for United Kingdom (GBR) in 2018 is **0.5** (percent).

This represents the percentage of children under 5 years old who are underweight (weight-for-age <-2 standard deviations) in th",14957,528,55744,2,,1.0,1.0,0.0,0.0,0,0.052791000000000005
NT_ANT_WAZ_NE2,IND,India,2020,POSITIVE,baseline_latest,,,,,5.0,2020.0,False,"Based on the data retrieved from the UNICEF NUTRITION dataflow, the latest available value of UNICEF indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for India (IND) is:

**31.5%** for the year **2020**

This represents the overall rate for children under 5 years old (total population) in India. The data comes from the National Family Health Survey (NFHS-5) conducted in 2019-21, with the time period reported as 2020.",14654,446,53480,2,,1.0,0.0,0.0,0.0,0,0.050652
NT_ANT_WAZ_NE2,MEX,Mexico,2020,POSITIVE,baseline_latest,,,,,4.2,2022.0,False,"Perfect! I found the latest available value for the UNICEF indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for Mexico.

**The latest available value of UNICEF indicator NT_ANT_WAZ_NE2 for Mexico (MEX) is 4.2% in 2022.**

This represents the percentage of children under 5 years old who are underweight (weight-for-age <-2 standard deviations) in Mexico. The data comes from the Encuesta Nacional de Salud y Nutrición Continua, Mexico 2022, and is part of the UNICEF/WHO/World Bank Join",34132,859,63194,4,,1.0,0.0,0.0,0.0,0,0.115281
NT_ANT_WAZ_NE2,MEX,Mexico,2022,POSITIVE,baseline_latest,,,,,4.2,2022.0,False,"Perfect! I found the latest available value for the UNICEF indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for Mexico.

**Latest available value:**
- **Value:** 4.2%
- **Year:** 2022

This represents the percentage of children under 5 years old in Mexico who are underweight (weight-for-age <-2 standard deviations) for the total population (both sexes combined). The data comes from the Encuesta Nacional de Salud y Nutrición Continua, Mexico 2022, and is part of the UNICEF/WHO/World",34178,867,66098,4,,1.0,0.0,0.0,0.0,0,0.115539
NT_ANT_WAZ_NE2,MLI,Mali,2018,POSITIVE,direct,,,,,18.8,2018.0,False,"Perfect! I found the data for UNICEF indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for Mali (MLI) in 2018. 

Looking at the data from the UNICEF Global Dataflow, there are two observations for the total population (_T) in 2018:

1. **2018-07: 18.8** (from Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART, Mali 2018)
2. **2018-09: 18.6** (from Enquête Démographique et de Santé au Mali 2018)

Since you asked for the value",59173,1207,71980,5,,1.0,1.0,0.0,0.0,0,0.19562400000000002
NT_ANT_WAZ_NE2,MLI,Mali,2021,POSITIVE,baseline_latest,,,,,15.0,2024.0,False,"Perfect! I found the latest available data for UNICEF indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for Mali.

**The latest available value of UNICEF indicator NT_ANT_WAZ_NE2 for Mali (MLI) is 15.0% in 2024.**

This data represents the percentage of children under 5 years old who are underweight (weight-for-age <-2 standard deviations) for the total population (both sexes combined). The data comes from the Septième Enquête Démographique et de Santé au Mali 2023–2024 (Seventh Dem",34103,902,66697,4,,1.0,0.0,0.0,0.0,0,0.115839
NT_ANT_WAZ_NE2,NER,Niger,2018,POSITIVE,direct,,,,,37.5,2018.0,False,"Perfect! I found the data for Niger (NER) in 2018. Looking at the CSV data, I can see multiple age groups and sex breakdowns. The question asks for the indicator NT_ANT_WAZ_NE2 for Niger in 2018, and the most comprehensive value would be the total for all children under 5 years old.

From the data, I can see the first row shows:
- REF_AREA: NER (Niger)
- INDICATOR: NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight))
- SEX: _T (Total)
- AGE: Y0T4 (Under 5 years old)
- TIME_PERIOD: 2018
- OBS_VAL",14453,635,54436,2,,1.0,1.0,0.0,0.0,0,0.052884
NT_ANT_WAZ_NE2,NER,Niger,2019,POSITIVE,baseline_latest,,,,,34.6,2022.0,False,"Based on the data retrieved from the UNICEF NUTRITION dataflow, the latest available value for indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for Niger (NER) is:

**34.6%** for the year **2022**

This represents the total percentage of children under 5 years old in Niger who are underweight (weight-for-age <-2 standard deviations below the median). The data comes from the ""Enquete Nutritionnelle et de Mortalite Retrospective au Niger"" survey and is part of the UNICEF/WHO/World Ba",14528,481,58047,2,,1.0,0.0,0.0,0.0,0,0.050799
NT_ANT_WAZ_NE2,NER,Niger,2022,POSITIVE,direct,,,,,34.6,2022.0,False,"Perfect! I found the data for Niger (NER) in 2022. Looking at the CSV data, I can see the value for the total population (all sexes, all ages under 5) for indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)).

The exact value for UNICEF indicator NT_ANT_WAZ_NE2 for Niger (NER) in 2022 is **34.6**.

This represents the percentage of children under 5 years old who are underweight (weight-for-age <-2 standard deviations) in Niger for 2022, according to the UNICEF/WHO/World Bank Joint Maln",14568,520,56619,2,,1.0,1.0,0.0,0.0,0,0.051504
NT_ANT_WAZ_NE2,NGA,Nigeria,2018,POSITIVE,direct,,,,,21.8,2018.0,False,"Perfect! I found the data for UNICEF indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for Nigeria in 2018. The data shows two different survey sources with different time periods in 2018:

1. **Nigeria National Nutrition and Health Survey 2018 (April 2018)**: **19.7%** for total (both sexes combined)
2. **Nigeria Demographic and Health Survey 2018 (October 2018)**: **21.8%** for total (both sexes combined)

Since you asked for the exact value and there are two official values from ",51101,1271,75454,5,,1.0,1.0,0.0,0.0,0,0.172368
NT_ANT_WAZ_NE2,NGA,Nigeria,2021,POSITIVE,baseline_latest,,,,,24.4,2021.0,False,"Perfect! I found the latest available data for the UNICEF indicator NT_ANT_WAZ_NE2 for Nigeria.

Based on the data from the UNICEF Global Dataflow (UNICEF/GLOBAL_DATAFLOW/1.0), the latest available value of indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for Nigeria (NGA) is:

**24.4** (for the total population, both sexes combined) in **2021**

This data represents the percentage of children under 5 years old who are underweight (weight-for-age <-2 standard deviations). The data ",34189,893,68607,4,,1.0,0.0,0.0,0.0,0,0.11596200000000001
NT_ANT_WAZ_NE2,PAK,Pakistan,2018,POSITIVE,baseline_latest,,,,,5.0,2018.0,False,"Based on the data retrieved from the UNICEF NUTRITION dataflow, the latest available value for indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for Pakistan is:

**23.1%** for the year **2018**

This represents the overall rate for children under 5 years old (total population) in Pakistan. The data comes from the Pakistan Demographic and Health Survey 2017-18 and was processed by UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases in March 2025.",14526,467,57574,2,,1.0,0.0,0.0,0.0,0,0.050582999999999996
NT_ANT_WAZ_NE2,TUR,Turkiye,2018,POSITIVE,direct,,,,,1.5,2018.0,False,"Perfect! I found the exact value for the UNICEF indicator NT_ANT_WAZ_NE2 for Turkey (TUR) in 2018.

The exact value of UNICEF indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for Turkey (TUR) in 2018 is **1.5**.

This represents 1.5% of children under 5 years old who were underweight (weight-for-age <-2 standard deviations) in Turkey in 2018, based on the 2018 Turkey Demographic and Health Survey data from the UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases.",38958,962,66812,4,,1.0,1.0,0.0,0.0,0,0.131304
NT_ANT_WAZ_NE2,USA,United States,2018,POSITIVE,direct,,,,,0.4,2018.0,False,"Based on the data retrieved from the UNICEF Nutrition dataflow, I can provide you with the exact values for indicator NT_ANT_WAZ_NE2 (Weight-for-age <-2 SD (Underweight)) for the United States in 2018:

The data shows multiple breakdowns by sex and age groups. Here are the exact values:

- **Total (all children under 5 years old)**: 0.4%
- Female, under 5 years old: 0.3%
- Male, under 5 years old: 0.5%
- Total, under 24 months old: 0.2%
- Total, 24 to 59 months old: 0.5%

The overall value for N",14323,607,57594,2,,1.0,1.0,0.0,0.0,0,0.052074
NT_ANT_WHZ_NE2,FRA,France,2026,HALLUCINATION_T1,direct,,,,,,,True,"Based on my queries of the UNICEF data warehouse, **data is not available** for indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for France (FRA) in 2026.

I searched both the UNICEF/NUTRITION/1.0 and UNICEF/GLOBAL_DATAFLOW/1.0 dataflows, which are the main repositories for this nutrition indicator, but neither contained data for France for the year 2026 or even in the broader 2020-2030 timeframe. This suggests that France may not report this particular wasting indicator to UNICEF, ",26053,923,67542,4,,0.0,0.0,0.0,0.0,0,0.092004
NT_ANT_WHZ_NE2,IND,India,2018,HALLUCINATION_T1,direct,,,,,,,True,"Based on the data retrieved from the UNICEF GLOBAL_DATAFLOW, I can see that there is no data specifically for 2018. The available data points for India (IND) and indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD wasting) are for years 2015, 2017, and 2020.

**Data not available** for UNICEF indicator NT_ANT_WHZ_NE2 for India (IND) in 2018.

The closest available data points are:
- 2017: 16.9% (Total)
- 2020: 18.7% (Total)

The query was made against the UNICEF GLOBAL_DATAFLOW (flowRef: UNICEF/G",35972,1147,68239,5,,0.0,0.0,0.0,0.0,0,0.125121
NT_ANT_WHZ_NE2,MEX,Mexico,2025,HALLUCINATION_T1,direct,,,,,,,True,"Based on the data retrieved from the UNICEF Global Dataflow, **data is not available** for the UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD wasting) for Mexico in 2025.

The most recent data available for this indicator for Mexico is from 2022, with the following values:
- Female: 0.6%
- Male: 1.4% 
- Total: 1.0%

The data coverage period shown is 1988-2022, indicating that 2025 data has not yet been collected or published in the UNICEF data warehouse.",28446,872,66271,4,,0.0,0.0,0.0,0.0,0,0.09841799999999999
NT_ANT_WHZ_NE2,THA,Thailand,2014,HALLUCINATION_T1,direct,,,,,,,True,"I found data for Thailand for the indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD wasting), but unfortunately there is no data available for the year 2014. The available data points are for 2012, 2016, and 2019.

Based on the query results from the UNICEF Global Dataflow, **data is not available** for UNICEF indicator NT_ANT_WHZ_NE2 for Thailand (THA) in 2014.

The available data for this indicator shows:
- 2012: 6.7% (Total)
- 2016: 5.4% (Total) 
- 2019: 7.7% (Total)

But there is no data po",36448,1154,67652,5,,0.0,0.0,0.0,0.0,0,0.126654
NT_ANT_WHZ_NE2,THA,Thailand,2018,HALLUCINATION_T1,direct,,,,,,,True,"Based on the data retrieved from the UNICEF Global Dataflow, I can see that there is no data available for Thailand for the indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD wasting) specifically for the year 2018.

The available data shows values for:
- 2016: 5.4% (Total)
- 2019: 7.7% (Total) 
- 2022: 7.2% (Total)

**Data not available** for UNICEF indicator NT_ANT_WHZ_NE2 for Thailand (THA) in 2018.

The query was attempted against the UNICEF Global Dataflow (UNICEF/GLOBAL_DATAFLOW/1.0) and w",36352,1176,68487,5,,0.0,0.0,0.0,0.0,0,0.126696
NT_ANT_WHZ_NE2,AND,Andorra,2023,HALLUCINATION_T2,baseline_latest,,,,,,,False,Let me try the GLOBAL_DATAFLOW with a time period as well.,57435,1363,76610,8,,0.0,0.0,0.0,0.0,1,0.19275
NT_ANT_WHZ_NE2,FRA,France,2000,HALLUCINATION_T2,baseline_latest,,,,,,,True,"Based on my queries across multiple UNICEF dataflows (UNICEF/NUTRITION/1.0, UNICEF/GLOBAL_DATAFLOW/1.0, and ECARO/TRANSMONEE/1.0), **data is not available** for UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD wasting) for France (FRA).

While both France as a country and the NT_ANT_WHZ_NE2 indicator exist in the UNICEF data warehouse, there are no observations recorded for this specific combination. This is likely because France, as a developed country, may not routinely collect or rep",51774,1370,79490,7,,0.0,0.0,0.0,0.0,0,0.17587200000000003
NT_ANT_WHZ_NE2,LIE,Liechtenstein,2023,HALLUCINATION_T2,baseline_latest,,,,,,,True,"Based on my queries across multiple UNICEF dataflows (NUTRITION, GLOBAL_DATAFLOW, and ECARO/TRANSMONEE), **data is not available** for UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Liechtenstein (LIE).

The indicator exists in the UNICEF data warehouse and Liechtenstein is recognized as a valid country code, but there are no observations for this specific indicator-country combination in any of the dataflows I checked. This is likely because Liechtenstein, being a very",42142,1198,75326,6,,0.0,0.0,0.0,0.0,0,0.14439600000000002
NT_ANT_WHZ_NE2,MCO,Monaco,2023,HALLUCINATION_T2,baseline_latest,,,,,,,True,"Based on my searches across multiple UNICEF dataflows (NUTRITION, GLOBAL_DATAFLOW, and ECARO/TRANSMONEE), **data is not available** for UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Monaco (MCO).

While Monaco (MCO) is recognized as a valid country code in the UNICEF data system, there appears to be no data collected or available for this specific nutrition indicator for Monaco in any of the UNICEF dataflows that contain this indicator.",41382,1136,70264,6,,0.0,0.0,0.0,0.0,0,0.141186
NT_ANT_WHZ_NE2,SMR,San Marino,2023,HALLUCINATION_T2,baseline_latest,,,,,,,True,"MENARO is for Middle East and North Africa, so San Marino wouldn't be there. Let me try a few more dataflows that might have European data. Let me check the EAPRO dataflow.",51045,1343,71996,8,,0.0,0.0,0.0,0.0,0,0.17328
NT_ANT_WHZ_NE2,BGD,Bangladesh,2022,POSITIVE,baseline_latest,,,,,,2022.0,False,"Perfect! I found the data for Bangladesh. Based on the query results, the latest available value for UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Bangladesh is:

**Exact value: 10.7**
**Year: 2022**

This represents the percentage of children under 5 years of age in Bangladesh who are wasted (falling below -2 standard deviations from the median weight-for-height), based on the Bangladesh Demographic Health Survey 2022 data from the UNICEF/WHO/World Bank Joint Malnutri",14529,474,55809,2,,1.0,0.0,0.0,0.0,0,0.050697
NT_ANT_WHZ_NE2,BRA,Brazil,2019,POSITIVE,baseline_latest,,,,,3.4,2019.0,False,"Perfect! I found the latest available data for the UNICEF indicator NT_ANT_WHZ_NE2 for Brazil.

Based on the UNICEF Global Dataflow, the latest available value of indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD - wasting) for Brazil is:

**3.4%** in **2019**

This represents the percentage of children under 5 years of age falling below -2 standard deviations from the median weight-for-height (total for both sexes). The data comes from the ""Estudo Nacional de Alimentação e Nutrição Infantil (E",34336,917,68912,4,,1.0,0.0,0.0,0.0,0,0.116763
NT_ANT_WHZ_NE2,CHN,China,2017,POSITIVE,direct,,,,,1.9,2017.0,False,"Perfect! I found the exact value for the UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for China in 2017.

The exact value is **1.9**.

This data comes from the China Nutrition and Health Surveillance of Children and Lactating Women 2016–2017 survey, and represents the percentage of children under 5 years of age falling below -2 standard deviations from the median weight-for-height (moderate and severe wasting).",12161,468,56520,2,,1.0,1.0,0.0,0.0,0,0.043503
NT_ANT_WHZ_NE2,GBR,United Kingdom,2017,POSITIVE,direct,,,,,0.4,2017.0,False,"Perfect! I found the data for the UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for United Kingdom (GBR) in 2017. Looking at the data, I can see multiple observations with different demographic breakdowns, but I need to identify the overall national value.

Looking at the series data, the key ""0:0:2:4:0:0:0:0"" appears to represent the total (_T) for all demographic categories, and it has observations for 2017. Let me extract the exact values:

From the data structure, I ca",14921,664,67318,2,,1.0,1.0,0.0,0.0,0,0.05472300000000001
NT_ANT_WHZ_NE2,GBR,United Kingdom,2018,POSITIVE,direct,,,,,0.4,2018.0,False,"Perfect! I found the exact value for UNICEF indicator NT_ANT_WHZ_NE2 for United Kingdom (GBR) in 2018.

The exact value is **0.4**.

This represents the percentage of children under 5 years old in the United Kingdom who had weight-for-height below -2 standard deviations (moderate and severe wasting) in 2018, according to the UNICEF/WHO/World Bank Joint Malnutrition Estimates from the National Child Measurement Programme, England, 2017/18 school year.",23647,862,62128,3,,1.0,1.0,0.0,0.0,0,0.083871
NT_ANT_WHZ_NE2,IND,India,2020,POSITIVE,baseline_latest,,,,,18.7,2020.0,False,"Perfect! I found the latest available value for the UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for India.

**The latest available value is 18.7% for the year 2020.**

This data represents the percentage of children under 5 years old in India who are wasted (falling below -2 standard deviations from the median weight-for-height of the reference population). The data comes from the National Family Health Survey (NFHS-5) conducted in 2019-21 and is from the UNICEF/WHO/Worl",26393,672,58933,3,,1.0,0.0,0.0,0.0,0,0.089259
NT_ANT_WHZ_NE2,KEN,Kenya,2016,POSITIVE,direct,,,,,6.7,2016.0,False,"Perfect! I found the data for UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Kenya in 2016. Looking at the first row which shows the total value for all children under 5 years old:

The exact value of UNICEF indicator NT_ANT_WHZ_NE2 for Kenya (KEN) in 2016 was **6.7**.

This represents 6.7% of children under 5 years old in Kenya who were wasting (weight-for-height below -2 standard deviations) in 2016, according to the Kenya 2015-16 Integrated Household Budget Survey (K",14587,514,55597,2,,1.0,1.0,0.0,0.0,0,0.051471
NT_ANT_WHZ_NE2,MEX,Mexico,2020,POSITIVE,baseline_latest,,,,,1.0,2022.0,False,"Perfect! I found the latest available data for UNICEF indicator NT_ANT_WHZ_NE2 for Mexico.

Based on the data from the UNICEF GLOBAL_DATAFLOW, the latest available value of UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Mexico is:

**1.0%** in **2022**

This represents the percentage of children under 5 years of age (both sexes combined) falling below -2 standard deviations from the median weight-for-height of the reference population. The data comes from the Encuesta N",54829,1232,70928,6,,1.0,0.0,0.0,0.0,0,0.182967
NT_ANT_WHZ_NE2,MEX,Mexico,2021,POSITIVE,baseline_latest,,,,,2022.0,2022.0,False,"Perfect! I found the latest available data for UNICEF indicator NT_ANT_WHZ_NE2 for Mexico.

Based on the UNICEF Global Dataflow, the latest available value for indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Mexico is:

**Exact value: 1.0**
**Year: 2022**

This represents 1.0% of children under 5 years of age in Mexico who fall below -2 standard deviations from the median weight-for-height (moderate and severe wasting). The data comes from the ""Encuesta Nacional de Salud y Nutr",34059,918,66247,4,,1.0,0.0,0.0,0.0,0,0.11594700000000001
NT_ANT_WHZ_NE2,MEX,Mexico,2022,POSITIVE,baseline_latest,,,,,2022.0,2022.0,False,"Perfect! I found the latest available data for UNICEF indicator NT_ANT_WHZ_NE2 for Mexico.

Based on the UNICEF Global Dataflow, the latest available value for indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Mexico is:

**Exact value: 1.0**
**Year: 2022**

This represents 1.0% of children under 5 years of age in Mexico who fall below -2 standard deviations from the median weight-for-height (moderate and severe wasting). The data comes from the ""Encuesta Nacional de Salud y Nutr",34059,918,63305,4,,1.0,0.0,0.0,0.0,0,0.11594700000000001
NT_ANT_WHZ_NE2,MLI,Mali,2018,POSITIVE,direct,,,,,2018.0,2018.0,False,"Perfect! I found the data in the GLOBAL_DATAFLOW. Looking at the structure, I can see there are three series for different sex categories:
- Series ""0:0:0"" = Female (F)
- Series ""0:0:1"" = Male (M) 
- Series ""0:0:2"" = Total (_T)

For the Total (_T) series ""0:0:2"", I can see two observations for 2018:
- Observation ""0"": 9.8
- Observation ""1"": 9.0

Looking at the time periods, these correspond to:
- 2018-07 (July 2018): 9.8
- 2018-09 (September 2018): 9.0

Since you asked for the value in 2018, and",86042,1578,84260,7,,1.0,1.0,0.0,0.0,0,0.28179600000000005
NT_ANT_WHZ_NE2,MLI,Mali,2019,POSITIVE,direct,,,,,,,False,"Perfect! Now I can see the data clearly. Looking at the CSV data, I need to find the overall total value for both sexes and all ages. Let me look for the total value across all demographic breakdowns:",85912,1306,88375,8,,1.0,1.0,0.0,0.0,0,0.277326
NT_ANT_WHZ_NE2,MLI,Mali,2020,POSITIVE,direct,,,,,,,False,Let me try the global dataflow which often contains the main indicators:,83046,1287,85619,8,,1.0,1.0,0.0,0.0,0,0.268443
NT_ANT_WHZ_NE2,MLI,Mali,2022,POSITIVE,baseline_latest,,,,,2023.0,2024.0,False,"Perfect! I found the latest available data for UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Mali.

Based on the data from the UNICEF Global Dataflow, the latest available value for indicator NT_ANT_WHZ_NE2 for Mali (MLI) is:

**5.4** (for the year **2024**)

This represents the percentage of children under 5 years old with weight-for-height below -2 standard deviations (moderate and severe wasting) for the total population (both sexes combined). The data comes from th",33901,896,66175,4,,1.0,0.0,0.0,0.0,0,0.115143
NT_ANT_WHZ_NE2,NER,Niger,2019,POSITIVE,baseline_latest,,,,,2025.0,2022.0,False,"Perfect! I found the data for Niger. Based on the UNICEF NUTRITION dataflow, the latest available value for indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Niger is:

**Exact value: 10.9%**
**Year: 2022**

This represents the percentage of children under 5 years of age in Niger who fall below -2 standard deviations from the median weight-for-height (moderate and severe wasting). The data comes from the ""Enquete Nutritionnelle et de Mortalite Retrospective au Niger"" survey and i",14480,524,58402,2,,1.0,0.0,0.0,0.0,0,0.0513
NT_ANT_WHZ_NE2,NER,Niger,2021,POSITIVE,baseline_latest,,,,,10.9,2022.0,False,"Based on the data retrieved from the UNICEF Nutrition dataflow, the latest available value for indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Niger (NER) is:

**10.9%** for the year **2022**

This represents the percentage of children under 5 years of age in Niger who are wasted (falling below -2 standard deviations from the median weight-for-height of the reference population). The data comes from the ""Enquete Nutritionnelle et de Mortalite Retrospective au Niger"" survey and ",14456,486,55020,2,,1.0,0.0,0.0,0.0,0,0.050658
NT_ANT_WHZ_NE2,NGA,Nigeria,2020,POSITIVE,direct,,,,,6.5,2020.0,False,"Perfect! I found the exact value for UNICEF indicator NT_ANT_WHZ_NE2 for Nigeria in 2020.

The exact value of UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Nigeria (NGA) in 2020 is **6.5**.

This represents 6.5% of children under 5 years of age falling below -2 standard deviations from the median weight-for-height of the reference population. The data comes from the Nigeria National Nutrition and Health Survey 2019 and is sourced from the UNICEF/WHO/World Bank Joint Ma",45062,1112,71271,5,,1.0,1.0,0.0,0.0,0,0.151866
NT_ANT_WHZ_NE2,NGA,Nigeria,2021,POSITIVE,direct,,,,,11.6,2021.0,False,"Based on the data retrieved from the UNICEF Nutrition dataflow, I can provide you with the exact values for indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Nigeria in 2021:

- **Total (both sexes)**: 11.6%
- **Female**: 11.1%  
- **Male**: 12.0%

The overall value for Nigeria in 2021 was **11.6%** for children under 5 years old with wasting (weight-for-height <-2 SD).

This data comes from the National Food Consumption and Micronutrient Survey Final Report and is part of the UN",12622,549,57285,2,,1.0,1.0,0.0,0.0,0,0.046101
NT_ANT_WHZ_NE2,PAK,Pakistan,2018,POSITIVE,direct,,,,,7.1,2018.0,False,"Perfect! I found the data for UNICEF indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD (wasting)) for Pakistan in 2018. Looking at the first row which shows the total value for all children under 5 years old:

The exact value of UNICEF indicator NT_ANT_WHZ_NE2 for Pakistan (PAK) in 2018 was **7.1**.

This represents 7.1% of children under 5 years old in Pakistan who were wasting (weight-for-height below -2 standard deviations) in 2018, according to the Pakistan Demographic and Health Survey 201",14470,513,57520,2,,1.0,1.0,0.0,0.0,0,0.051105000000000005
NT_ANT_WHZ_NE2,USA,United States,2018,POSITIVE,baseline_latest,,,,,2021.0,2022.0,False,"Based on the data retrieved from the UNICEF NUTRITION dataflow, I can provide you with the latest available value for indicator NT_ANT_WHZ_NE2 (Weight-for-height <-2 SD wasting) for the United States:

**Latest available value: 0.1%**
**Year: 2022**

This represents the percentage of children under 5 years old (total, both sexes) in the United States who fall below -2 standard deviations from the median weight-for-height, indicating moderate and severe wasting. The data comes from the United Sta",14221,534,57574,2,,1.0,0.0,0.0,0.0,0,0.050672999999999996
